Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares,Industry,Source
Y,VFF,"Village Farms International, Inc. - Common Shares",Q,S,N,100.0,N,N,,VFF,N,Consumer Defensive,Yahoo Finance
Y,VLGEA,"Village Super Market, Inc. - Class A Common Stock",Q,Q,N,100.0,N,N,,VLGEA,N,Consumer Defensive,Yahoo Finance
Y,WAFU,Wah Fu Education Group Limited - Ordinary Shares,Q,S,N,100.0,N,N,,WAFU,N,Consumer Defensive,Yahoo Finance
Y,WILC,"G. Willi-Food International,  Ltd. - Ordinary Shares",Q,S,N,100.0,N,N,,WILC,N,Consumer Defensive,Yahoo Finance
Y,WMK,"Weis Markets, Inc. Common Stock",N, ,N,100.0,N,,WMK,WMK,N,Consumer Defensive,Yahoo Finance
Y,WMT,Walmart Inc. Common Stock,N, ,N,100.0,N,,WMT,WMT,N,Consumer Defensive,Yahoo Finance
Y,WTER,The Alkaline Water Company Inc. - Common Stock,Q,S,N,100.0,N,N,,WTER,N,Consumer Defensive,Yahoo Finance
Y,WVVI,"Willamette Valley Vineyards, Inc. - Common Stock",Q,S,N,100.0,N,N,,WVVI,N,Consumer Defensive,Yahoo Finance
Y,WVVIP,"Willamette Valley Vineyards, Inc. - Series A Redeemable Preferred Stock",Q,S,N,100.0,N,N,,WVVIP,N,Consumer Defensive,Yahoo Finance
Y,XXII,"22nd Century Group, Inc. Common Stock",A, ,N,100.0,N,,XXII,XXII,N,Consumer Defensive,Yahoo Finance
