date,close,ret,logret,sma,vol,drawdown,regime_A,regime_B,regime_C
2019-10-01,7684.14216465,-0.00842724,-0.00846295,7746.00479579,0.13891011,-0.04151335,Bear,Bear,Bear
2019-10-02,7550.78612134,-0.01735471,-0.01750707,7737.92923315,0.14276762,-0.05814761,Bear,Bear,Bear
2019-10-03,7638.39457009,0.01160256,0.01153577,7730.48502473,0.13201830,-0.04721971,Bear,Bear,Bear
2019-10-04,7754.10246744,0.01514820,0.01503461,7726.96973854,0.14441100,-0.03278681,Bear,Bull,Bear
2019-10-07,7725.12946989,-0.00373647,-0.00374347,7721.13327253,0.14468026,-0.03640078,Bear,Bull,Bear
2019-10-08,7604.26971648,-0.01564501,-0.01576869,7713.43702881,0.15425466,-0.05147630,Bear,Bear,Bear
2019-10-09,7690.52920195,0.01134356,0.01127970,7708.19815895,0.15623784,-0.04071666,Bear,Bear,Bear
2019-10-10,7740.36225908,0.00647980,0.00645889,7706.02980855,0.15767382,-0.03450070,Bear,Bull,Bear
2019-10-11,7843.87499025,0.01337311,0.01328448,7706.88438126,0.16549499,-0.02158897,Bull,Bull,Bull
2019-10-14,7842.33373388,-0.00019649,-0.00019651,7709.87504511,0.16450554,-0.02178122,Bull,Bull,Bull
2019-10-15,7942.85089839,0.01281725,0.01273581,7720.41824851,0.17000073,-0.00924315,Bull,Bear,Bull
2019-10-16,7920.20881672,-0.00285062,-0.00285469,7728.39598749,0.17037788,-0.01206742,Bull,Bear,Bull
2019-10-17,7942.14354032,0.00276946,0.00276563,7736.20086160,0.17054683,-0.00933138,Bull,Bear,Bull
2019-10-18,7868.49077843,-0.00927366,-0.00931693,7739.07408072,0.17005794,-0.01851851,Bull,Bear,Bull
2019-10-21,7940.33087460,0.00913010,0.00908867,7744.95534187,0.17283948,-0.00955748,Bull,Bear,Bull
2019-10-22,7874.61560168,-0.00827614,-0.00831058,7751.21400493,0.16750746,-0.01775452,Bull,Bull,Bull
2019-10-23,7889.47261496,0.00188670,0.00188492,7754.44042818,0.16246576,-0.01590132,Bull,Bull,Bull
2019-10-24,7966.71864754,0.00979103,0.00974340,7763.97219375,0.16465119,-0.00626599,Bull,Bull,Bull
2019-10-25,8029.21718046,0.00784495,0.00781434,7774.85877916,0.15877898,0.00000000,Bull,Bull,Bull
2019-10-28,8110.66907394,0.01014444,0.01009333,7784.98998528,0.15955688,0.00000000,Bull,Bull,Bull
2019-10-29,8047.50862531,-0.00778733,-0.00781781,7791.55369152,0.15899633,-0.00778733,Bull,Bull,Bull
2019-10-30,8083.11256581,0.00442422,0.00441446,7799.92652406,0.14075199,-0.00339756,Bull,Bull,Bull
2019-10-31,8083.83237962,0.00008905,0.00008905,7806.93885673,0.13781738,-0.00330881,Bull,Bull,Bull
2019-11-01,8161.16696322,0.00956657,0.00952110,7816.01365387,0.13263585,0.00000000,Bull,Bull,Bull
2019-11-04,8210.66448470,0.00606501,0.00604669,7830.92705354,0.13100918,0.00000000,Bull,Bull,Bull
2019-11-05,8210.17531500,-0.00005958,-0.00005958,7843.63018728,0.11149834,-0.00005958,Bull,Bull,Bull
2019-11-06,8196.02791010,-0.00172316,-0.00172464,7856.23019947,0.10951705,-0.00178263,Bull,Bull,Bull
2019-11-07,8219.64636725,0.00288170,0.00287755,7868.86520288,0.10883190,0.00000000,Bull,Bull,Bull
2019-11-08,8255.88591502,0.00440889,0.00439920,7879.93668718,0.10205915,0.00000000,Bull,Bull,Bull
2019-11-11,8241.91183513,-0.00169262,-0.00169405,7890.95496766,0.10273176,-0.00169262,Bull,Bull,Bull
2019-11-12,8263.78872849,0.00265435,0.00265083,7904.04047896,0.09535720,0.00000000,Bull,Bull,Bull
2019-11-13,8259.81315044,-0.00048108,-0.00048120,7914.85181321,0.09412519,-0.00048108,Bull,Bull,Bull
2019-11-14,8257.83079380,-0.00024000,-0.00024003,7922.75764641,0.09444706,-0.00072097,Bull,Bull,Bull
2019-11-15,8315.52310233,0.00698638,0.00696208,7932.01733729,0.08599113,0.00000000,Bull,Bull,Bull
2019-11-18,8328.47885351,0.00155802,0.00155681,7941.93885005,0.08273702,0.00000000,Bull,Bull,Bull
2019-11-19,8338.73730726,0.00123173,0.00123097,7952.41875030,0.07269891,0.00000000,Bull,Bull,Bull
2019-11-20,8283.75293374,-0.00659385,-0.00661568,7960.34219724,0.08010145,-0.00659385,Bull,Bull,Bull
2019-11-21,8265.61815665,-0.00218920,-0.00219160,7967.30776444,0.07680051,-0.00876861,Bull,Bull,Bull
2019-11-22,8272.05251407,0.00077845,0.00077815,7974.88972179,0.07353462,-0.00799699,Bull,Bull,Bull
2019-11-25,8371.92797584,0.01207384,0.01200154,7985.28003365,0.07673794,0.00000000,Bull,Bull,Bull
2019-11-26,8385.74520501,0.00165042,0.00164906,7995.21921174,0.06823966,0.00000000,Bull,Bull,Bull
2019-11-27,8444.70885330,0.00703141,0.00700681,8006.34226455,0.07002380,0.00000000,Bull,Bull,Bull
2019-11-29,8403.68486887,-0.00485795,-0.00486979,8016.38011963,0.07408970,-0.00485795,Bull,Bull,Bull
2019-12-02,8309.25999960,-0.01123613,-0.01129973,8026.09425375,0.08224686,-0.01603949,Bull,Bull,Bull
2019-12-03,8254.73696275,-0.00656172,-0.00658334,8034.81679233,0.08396371,-0.02249597,Bull,Bull,Bull
2019-12-04,8296.52936583,0.00506284,0.00505007,8046.54649070,0.08564179,-0.01754702,Bull,Bull,Bull
2019-12-05,8308.39672711,0.00143040,0.00142938,8056.64359831,0.08527484,-0.01614172,Bull,Bull,Bull
2019-12-06,8397.36721654,0.01070850,0.01065157,8069.15109980,0.09212101,-0.00560607,Bull,Bull,Bull
2019-12-09,8362.74359174,-0.00412315,-0.00413168,8082.77440101,0.09300419,-0.00970611,Bull,Bull,Bull
2019-12-10,8354.29249178,-0.00101057,-0.00101108,8094.87127764,0.09280796,-0.01070687,Bull,Bull,Bull
2019-12-11,8402.60889950,0.00578342,0.00576676,8109.24061234,0.09433336,-0.00498536,Bull,Bull,Bull
2019-12-12,8466.89409530,0.00765062,0.00762151,8127.56277181,0.09717800,0.00000000,Bull,Bull,Bull
2019-12-13,8487.70834769,0.00245831,0.00245529,8144.54904737,0.09710520,0.00000000,Bull,Bull,Bull
2019-12-16,8570.33422166,0.00973477,0.00968769,8160.87368245,0.09963497,0.00000000,Bull,Bull,Bull
2019-12-17,8575.69982642,0.00062607,0.00062587,8177.88508958,0.09968385,0.00000000,Bull,Bull,Bull
2019-12-18,8580.62410348,0.00057421,0.00057405,8197.41217732,0.09973135,0.00000000,Bull,Bull,Bull
2019-12-19,8641.29125568,0.00707025,0.00704537,8216.42741840,0.09686243,0.00000000,Bull,Bull,Bull
2019-12-20,8678.49101620,0.00430488,0.00429564,8235.18999354,0.09576994,0.00000000,Bull,Bull,Bull
2019-12-23,8696.00716007,0.00201834,0.00201631,8252.23263693,0.09558613,0.00000000,Bull,Bull,Bull
2019-12-24,8699.50550433,0.00040229,0.00040221,8269.37607234,0.08892793,0.00000000,Bull,Bull,Bull
2019-12-26,8778.31377221,0.00905894,0.00901815,8286.08532982,0.09241004,0.00000000,Bull,Bull,Bull
2019-12-27,8770.97912152,-0.00083554,-0.00083589,8303.10073592,0.09128434,-0.00083554,Bull,Bull,Bull
2019-12-30,8709.72711421,-0.00698349,-0.00700798,8318.45240739,0.09367043,-0.00781319,Bull,Bull,Bull
2019-12-31,8733.07277157,0.00268041,0.00267683,8335.74404726,0.07989409,-0.00515372,Bull,Bull,Bull
2020-01-02,8872.21882493,0.01593323,0.01580763,8354.38180626,0.08551384,0.00000000,Bull,Bull,Bull
2020-01-03,8793.90388795,-0.00882698,-0.00886617,8372.76757199,0.09602088,-0.00882698,Bull,Bull,Bull
2020-01-06,8848.51544622,0.00621016,0.00619096,8391.94842861,0.09653256,-0.00267164,Bull,Bull,Bull
2020-01-07,8846.44892179,-0.00023354,-0.00023357,8409.54303410,0.09297954,-0.00290456,Bull,Bull,Bull
2020-01-08,8912.37007265,0.00745171,0.00742408,8427.20609194,0.09089978,0.00000000,Bull,Bull,Bull
2020-01-09,8989.63003748,0.00866885,0.00863149,8444.78531121,0.09144189,0.00000000,Bull,Bull,Bull
2020-01-10,8966.63624630,-0.00255781,-0.00256109,8463.16786363,0.09365432,-0.00255781,Bull,Bull,Bull
2020-01-13,9070.64649597,0.01159970,0.01153293,8482.91854224,0.09704450,0.00000000,Bull,Bull,Bull
2020-01-14,9033.42034782,-0.00410402,-0.00411247,8501.91030160,0.10066475,-0.00410402,Bull,Bull,Bull
2020-01-15,9035.66706985,0.00024871,0.00024868,8519.40030373,0.09803292,-0.00385633,Bull,Bull,Bull
2020-01-16,9124.99930087,0.00988662,0.00983807,8537.68700006,0.10092904,0.00000000,Bull,Bull,Bull
2020-01-17,9173.73258601,0.00534063,0.00532642,8556.95814548,0.10075851,0.00000000,Bull,Bull,Bull
2020-01-21,9166.62752243,-0.00077450,-0.00077480,8576.37013772,0.10076992,-0.00077450,Bull,Bull,Bull
2020-01-22,9188.57477871,0.00239426,0.00239139,8595.74870595,0.10065952,0.00000000,Bull,Bull,Bull
2020-01-23,9216.98408296,0.00309181,0.00308704,8614.97066931,0.10061285,0.00000000,Bull,Bull,Bull
2020-01-24,9141.46712970,-0.00819324,-0.00822699,8632.96177520,0.10786580,-0.00819324,Bull,Bull,Bull
2020-01-27,8952.17836262,-0.02070661,-0.02092399,8646.72956789,0.13317875,-0.02873019,Bull,Bull,Bull
2020-01-28,9090.93247146,0.01549948,0.01538059,8663.35195431,0.14236802,-0.01367601,Bull,Bull,Bull
2020-01-29,9101.61323649,0.00117488,0.00117419,8680.22760316,0.13857252,-0.01251720,Bull,Bull,Bull
2020-01-30,9136.08713688,0.00378767,0.00378051,8696.63888385,0.13867817,-0.00877694,Bull,Bull,Bull
2020-01-31,8991.51150781,-0.01582468,-0.01595122,8709.89953694,0.14326055,-0.02446273,Bull,Bull,Bull
2020-02-03,9126.23221667,0.01498310,0.01487196,8725.64943512,0.14703833,-0.00984616,Bull,Bull,Bull
2020-02-04,9334.05545666,0.02277207,0.02251666,8746.65548558,0.16387919,0.00000000,Bull,Bull,Bull
2020-02-05,9367.48124131,0.00358106,0.00357466,8768.69274728,0.16354115,0.00000000,Bull,Bull,Bull
2020-02-06,9445.91642663,0.00837314,0.00833827,8792.17002553,0.16391121,0.00000000,Bull,Bull,Bull
2020-02-07,9401.09717340,-0.00474483,-0.00475612,8812.75340948,0.16459737,-0.00474483,Bull,Bull,Bull
2020-02-10,9516.84043740,0.01231168,0.01223650,8835.37531413,0.16723528,0.00000000,Bull,Bull,Bull
2020-02-11,9517.86120674,0.00010726,0.00010725,8856.83836120,0.16437629,0.00000000,Bull,Bull,Bull
2020-02-12,9613.20111891,0.01001695,0.00996711,8881.02868620,0.16456817,0.00000000,Bull,Bull,Bull
2020-02-13,9595.70217161,-0.00182030,-0.00182196,8906.75752964,0.16520861,-0.00182030,Bull,Bull,Bull
2020-02-14,9623.58048166,0.00290529,0.00290108,8934.13440001,0.16322738,0.00000000,Bull,Bull,Bull
2020-02-18,9629.80242773,0.00064653,0.00064632,8960.79986125,0.16305865,0.00000000,Bull,Bull,Bull
2020-02-19,9718.72646755,0.00923425,0.00919188,8989.00645606,0.16429710,0.00000000,Bull,Bull,Bull
2020-02-20,9627.83008924,-0.00935270,-0.00939672,9013.61571352,0.17003250,-0.00935270,Bull,Bear,Bull
2020-02-21,9446.68775474,-0.01881445,-0.01899369,9035.29459678,0.18604763,-0.02799119,Bull,Bear,Bull
2020-02-24,9079.63231052,-0.03885546,-0.03963048,9049.80139315,0.23434613,-0.06575904,Bull,Bear,Bear
2020-02-25,8834.86542514,-0.02695780,-0.02732782,9058.44652366,0.24275818,-0.09094412,Bear,Bear,Bear
2020-02-26,8873.75704680,0.00440206,0.00439240,9066.58378269,0.23617270,-0.08694240,Bear,Bear,Bear
2020-02-27,8436.66608406,-0.04925658,-0.05051106,9065.56293742,0.29354624,-0.13191650,Bear,Bear,Bear
2020-02-28,8461.83449156,0.00298322,0.00297878,9063.39294282,0.29328556,-0.12932682,Bear,Bear,Bear
2020-03-02,8877.97778976,0.04917885,0.04800781,9069.43850209,0.34205373,-0.08650811,Bear,Bear,Bear
2020-03-03,8594.49152696,-0.03193140,-0.03245233,9069.71585055,0.35461616,-0.11567719,Bear,Bear,Bear
2020-03-04,8949.28067768,0.04128099,0.04045168,9075.87563899,0.37675708,-0.07917146,Bear,Bear,Bear
2020-03-05,8671.65830007,-0.03102175,-0.03151312,9075.73898467,0.39009260,-0.10773718,Bear,Bear,Bear
2020-03-06,8530.33683834,-0.01629694,-0.01643119,9072.42557824,0.38972863,-0.12227833,Bear,Bear,Bear
2020-03-09,7948.02716720,-0.06826339,-0.07070511,9057.39601150,0.45397320,-0.18219458,Bear,Bear,Bear
2020-03-10,8372.26547635,0.05337655,0.05200077,9049.27504558,0.49777202,-0.13854295,Bear,Bear,Bear
2020-03-11,8006.11873890,-0.04373329,-0.04471842,9033.97783793,0.51512032,-0.17621730,Bear,Bear,Bear
2020-03-12,7263.65271440,-0.09273732,-0.09732326,9005.05634993,0.59783847,-0.25261270,Bear,Bear,Bear
2020-03-13,7995.26279556,0.10072206,0.09596638,8990.30015041,0.71380775,-0.17733431,Bear,Bear,Bear
2020-03-16,7020.37683631,-0.12193295,-0.13003232,8953.26331064,0.83052932,-0.27764436,Bear,Bear,Bear
2020-03-17,7473.95020242,0.06460812,0.06260677,8926.86423693,0.87471888,-0.23097432,Bear,Bear,Bear
2020-03-18,7175.17608895,-0.03997540,-0.04079636,8893.39744978,0.87614313,-0.26171643,Bear,Bear,Bear
2020-03-19,7288.52319330,0.01579712,0.01567364,8862.23893521,0.88282866,-0.25005368,Bear,Bear,Bear
2020-03-20,6994.29105958,-0.04036924,-0.04120669,8823.87735495,0.88802835,-0.28032844,Bear,Bear,Bear
2020-03-23,7006.91745314,0.00180524,0.00180362,8784.22310326,0.88497793,-0.27902926,Bear,Bear,Bear
2020-03-24,7553.82467070,0.07805247,0.07515615,8755.96687175,0.93619192,-0.22275571,Bear,Bear,Bear
2020-03-25,7469.61536241,-0.01114790,-0.01121051,8723.94624908,0.93512727,-0.23142035,Bear,Bear,Bear
2020-03-26,7897.12847088,0.05723362,0.05565570,8701.22041154,0.94788598,-0.18743176,Bear,Bear,Bear
2020-03-27,7588.37290249,-0.03909719,-0.03988201,8672.27452819,0.95629024,-0.21920090,Bear,Bear,Bear
2020-03-30,7889.00579736,0.03961757,0.03885292,8647.55465812,0.95003458,-0.18826753,Bear,Bear,Bear
2020-03-31,7813.49891413,-0.00957115,-0.00961725,8620.34998469,0.94501611,-0.19603675,Bear,Bear,Bear
2020-04-01,7486.28690544,-0.04187778,-0.04277993,8586.74317235,0.93835748,-0.22970495,Bear,Bear,Bear
2020-04-02,7635.65817314,0.01995265,0.01975621,8555.68484023,0.93963552,-0.21433552,Bear,Bear,Bear
2020-04-03,7528.11380156,-0.01408449,-0.01418462,8521.90743461,0.93935000,-0.22540121,Bear,Bear,Bear
2020-04-06,8081.66274291,0.07353089,0.07095312,8500.71134687,0.94499696,-0.16844426,Bear,Bear,Bear
2020-04-07,8049.30678974,-0.00400363,-0.00401166,8482.65391541,0.92548700,-0.17177350,Bear,Bear,Bear
2020-04-08,8229.54190938,0.02239138,0.02214438,8465.42610417,0.91489404,-0.15322836,Bear,Bear,Bear
2020-04-09,8238.52882203,0.00109203,0.00109143,8448.16441588,0.83749926,-0.15230366,Bear,Bear,Bear
2020-04-13,8332.73823031,0.01143522,0.01137033,8432.09743775,0.76834670,-0.14261007,Bear,Bear,Bear
2020-04-14,8692.15526452,0.04313312,0.04222880,8426.11031288,0.60052097,-0.10562816,Bear,Bear,Bear
2020-04-15,8591.95797005,-0.01152732,-0.01159428,8415.42482795,0.57253158,-0.11593788,Bear,Bear,Bear
2020-04-16,8757.83154966,0.01930568,0.01912169,8403.90034981,0.54507637,-0.09887046,Bear,Bear,Bear
2020-04-17,8832.41429906,0.00851612,0.00848006,8393.19901097,0.54467527,-0.09119633,Bear,Bear,Bear
2020-04-20,8726.51264846,-0.01199011,-0.01206257,8378.81093540,0.51777452,-0.10209299,Bear,Bear,Bear
2020-04-21,8403.00322190,-0.03707202,-0.03777665,8358.84905637,0.54548309,-0.13538021,Bear,Bear,Bear
2020-04-22,8664.63457956,0.03113546,0.03066058,8341.80493922,0.49448303,-0.10845988,Bear,Bear,Bear
2020-04-23,8641.49745493,-0.00267029,-0.00267387,8324.27766418,0.49126341,-0.11084055,Bear,Bear,Bear
2020-04-24,8786.60318312,0.01679173,0.01665231,8307.74570546,0.45876381,-0.09591002,Bear,Bear,Bear
2020-04-27,8837.65677424,0.00581039,0.00579357,8292.58479752,0.42657260,-0.09065691,Bear,Bear,Bear
2020-04-28,8677.60002322,-0.01811077,-0.01827678,8273.66518835,0.41923359,-0.10712581,Bear,Bear,Bear
2020-04-29,8982.76124472,0.03516655,0.03456233,8260.72436469,0.42836495,-0.07572651,Bear,Bear,Bear
2020-04-30,9000.50888947,0.00197574,0.00197380,8246.36001313,0.38687088,-0.07390038,Bear,Bear,Bear
2020-05-01,8718.17948421,-0.03136816,-0.03187068,8228.16700103,0.41086511,-0.10295042,Bear,Bear,Bear
2020-05-04,8834.11084554,0.01329766,0.01321002,8215.91546284,0.40390735,-0.09102176,Bear,Bear,Bear
2020-05-05,8930.61774575,0.01092435,0.01086511,8212.93517155,0.32907533,-0.08109177,Bear,Bear,Bear
2020-05-06,8984.85876724,0.00607360,0.00605523,8215.93503839,0.32735689,-0.07551069,Bull,Bear,Bear
2020-05-07,9101.87567732,0.01302379,0.01293971,8220.49741100,0.32274686,-0.06347033,Bull,Bear,Bear
2020-05-08,9220.35374936,0.01301689,0.01293289,8236.17116431,0.32356268,-0.05127963,Bull,Bear,Bear
2020-05-11,9298.92252083,0.00852123,0.00848513,8252.91292489,0.32304541,-0.04319537,Bull,Bear,Bear
2020-05-12,9112.44749798,-0.02005340,-0.02025720,8257.60231906,0.30438768,-0.06238255,Bull,Bear,Bear
2020-05-13,9000.07701533,-0.01233154,-0.01240820,8265.71402882,0.30489589,-0.07394482,Bull,Bear,Bear
2020-05-14,9094.42545659,0.01048307,0.01042850,8268.61692440,0.30006556,-0.06423692,Bull,Bear,Bear
2020-05-15,9152.63866862,0.00640098,0.00638058,8278.23653177,0.29954570,-0.05824712,Bull,Bear,Bear
2020-05-18,9331.92582723,0.01958858,0.01939919,8294.26831155,0.30107564,-0.03979952,Bull,Bear,Bear
2020-05-19,9298.54447103,-0.00357711,-0.00358353,8321.27865763,0.26090622,-0.04323427,Bull,Bear,Bear
2020-05-20,9485.01974935,0.02005424,0.01985581,8343.53374309,0.24941250,-0.02404705,Bull,Bear,Bull
2020-05-21,9377.99183935,-0.01128389,-0.01134804,8370.97120509,0.25457933,-0.03505960,Bull,Bear,Bear
2020-05-22,9413.98845137,0.00383841,0.00383107,8413.97791983,0.25021842,-0.03135576,Bull,Bear,Bear
2020-05-26,9389.97688589,-0.00255063,-0.00255388,8441.87220164,0.25093415,-0.03382641,Bull,Bear,Bear
2020-05-27,9442.04581278,0.00554516,0.00552984,8490.30558117,0.23801917,-0.02846882,Bull,Bear,Bull
2020-05-28,9416.71305142,-0.00268297,-0.00268658,8529.16083815,0.21013382,-0.03107541,Bull,Bear,Bear
2020-05-29,9555.52484342,0.01474100,0.01463341,8576.76781324,0.21458386,-0.01679249,Bull,Bear,Bull
2020-06-01,9598.88744126,0.00453796,0.00452770,8622.97509820,0.17052533,-0.01233073,Bull,Bear,Bull
2020-06-02,9657.30707744,0.00608608,0.00606764,8676.23541856,0.16772159,-0.00631970,Bull,Bull,Bull
2020-06-03,9704.68761413,0.00490619,0.00489419,8730.19082178,0.16602537,-0.00144452,Bull,Bull,Bull
2020-06-04,9629.66446816,-0.00773061,-0.00776065,8771.70761773,0.17109506,-0.00916396,Bull,Bear,Bull
2020-06-05,9824.39049920,0.02022148,0.02001974,8818.80312046,0.17800130,0.00000000,Bull,Bear,Bull
2020-06-08,9901.52065600,0.00785088,0.00782023,8858.89096416,0.17543615,0.00000000,Bull,Bear,Bull
2020-06-09,9967.17398229,0.00663063,0.00660874,8906.46698576,0.17486351,0.00000000,Bull,Bear,Bull
2020-06-10,10094.25590423,0.01275005,0.01266945,8950.57198790,0.15334245,0.00000000,Bull,Bull,Bull
2020-06-11,9588.47938717,-0.05010538,-0.05140423,8986.07159736,0.24658116,-0.05010538,Bull,Bear,Bear
2020-06-12,9663.77487607,0.00785270,0.00782203,9029.62135677,0.24573516,-0.04264614,Bull,Bear,Bear
2020-06-15,9776.89072209,0.01170514,0.01163717,9072.44600775,0.24738689,-0.03144018,Bull,Bear,Bear
2020-06-16,9949.36583850,0.01764110,0.01748730,9120.87104849,0.24582474,-0.01435371,Bull,Bear,Bull
2020-06-17,9982.47877717,0.00332815,0.00332262,9158.88736917,0.24451469,-0.01107334,Bull,Bear,Bull
2020-06-18,10012.05296789,0.00296261,0.00295823,9198.14229274,0.23680316,-0.00814354,Bull,Bear,Bull
2020-06-19,10008.64401500,-0.00034048,-0.00034054,9233.72433485,0.23129947,-0.00848125,Bull,Bear,Bull
2020-06-22,10130.33018611,0.01215811,0.01208479,9271.56036213,0.23341832,0.00000000,Bull,Bear,Bull
2020-06-23,10209.81728538,0.00784645,0.00781582,9309.10194323,0.23265394,0.00000000,Bull,Bear,Bull
2020-06-24,10002.69748368,-0.02028634,-0.02049493,9335.31278762,0.24846234,-0.02028634,Bull,Bear,Bull
2020-06-25,10101.83414418,0.00991099,0.00986220,9365.51031110,0.24872344,-0.01057640,Bull,Bear,Bull
2020-06-26,9849.35631969,-0.02499327,-0.02531090,9387.34080650,0.26492037,-0.03530533,Bull,Bear,Bear
2020-06-29,9961.16348321,0.01135172,0.01128778,9409.91579018,0.26701865,-0.02435438,Bull,Bear,Bull
2020-06-30,10156.85167284,0.01964511,0.01945464,9438.52257067,0.27395970,-0.00518771,Bull,Bear,Bull
2020-07-01,10279.24783727,0.01205060,0.01197857,9476.04746298,0.27592053,0.00000000,Bull,Bear,Bull
2020-07-02,10341.89188113,0.00609422,0.00607573,9509.59260901,0.27320402,0.00000000,Bull,Bear,Bull
2020-07-06,10604.05797406,0.02534992,0.02503394,9548.84381939,0.27775076,0.00000000,Bull,Bear,Bull
2020-07-07,10524.01060696,-0.00754875,-0.00757738,9583.59196787,0.28017543,-0.00754875,Bull,Bear,Bull
2020-07-08,10666.70073899,0.01355853,0.01346744,9620.17284716,0.28238046,0.00000000,Bull,Bear,Bull
2020-07-09,10754.59159854,0.00823974,0.00820598,9661.71267867,0.28087585,0.00000000,Bull,Bear,Bull
2020-07-10,10836.33314617,0.00760062,0.00757188,9698.78411670,0.19324083,0.00000000,Bull,Bear,Bull
2020-07-13,10602.20800195,-0.02160557,-0.02184239,9730.81809895,0.21699807,-0.02160557,Bull,Bear,Bull
2020-07-14,10689.52048407,0.00823531,0.00820159,9770.24491894,0.21586721,-0.01354819,Bull,Bear,Bull
2020-07-15,10701.67904102,0.00113743,0.00113678,9807.59628285,0.21051807,-0.01242617,Bull,Bear,Bull
2020-07-16,10626.46016097,-0.00702870,-0.00705352,9841.51313116,0.21392299,-0.01936753,Bull,Bear,Bull
2020-07-17,10645.21981774,0.00176537,0.00176382,9874.72035217,0.21397741,-0.01763635,Bull,Bear,Bull
2020-07-20,10952.07576053,0.02882570,0.02841806,9911.72435383,0.23153507,0.00000000,Bull,Bear,Bull
2020-07-21,10833.07370644,-0.01086571,-0.01092517,9943.97875297,0.23590798,-0.01086571,Bull,Bear,Bull
2020-07-22,10870.75384177,0.00347825,0.00347221,9975.41537939,0.23532137,-0.00742525,Bull,Bear,Bull
2020-07-23,10580.59100023,-0.02669206,-0.02705476,10004.77824944,0.24501097,-0.03391912,Bull,Bear,Bear
2020-07-24,10483.13233774,-0.00921108,-0.00925376,10034.43935589,0.24709880,-0.04281777,Bull,Bear,Bear
2020-07-27,10674.37540429,0.01824293,0.01807853,10066.03835484,0.23133320,-0.02535596,Bull,Bear,Bull
2020-07-28,10532.50165468,-0.01329106,-0.01338018,10093.63561456,0.23754554,-0.03831001,Bull,Bear,Bear
2020-07-29,10662.98281242,0.01238843,0.01231232,10120.25675427,0.23219196,-0.02639618,Bull,Bear,Bull
2020-07-30,10715.50680701,0.00492583,0.00491373,10148.59600099,0.22967985,-0.02160038,Bull,Bear,Bull
2020-07-31,10905.88111438,0.01776624,0.01761027,10177.01322829,0.23590743,-0.00421789,Bull,Bear,Bull
2020-08-03,11055.07619125,0.01368024,0.01358751,10210.55491532,0.22474033,0.00000000,Bull,Bear,Bull
2020-08-04,11096.53906270,0.00375057,0.00374356,10244.20592755,0.22186064,0.00000000,Bull,Bear,Bull
2020-08-05,11125.43876842,0.00260439,0.00260100,10278.91516520,0.21815472,0.00000000,Bull,Bear,Bull
2020-08-06,11267.08486083,0.01273173,0.01265136,10315.41594616,0.22036301,0.00000000,Bull,Bear,Bull
2020-08-07,11139.38662886,-0.01133374,-0.01139846,10349.86941771,0.22462256,-0.01133374,Bull,Bear,Bull
2020-08-10,11085.16790664,-0.00486730,-0.00487918,10380.46227898,0.20888259,-0.01614588,Bull,Bear,Bull
2020-08-11,10876.07951529,-0.01886200,-0.01904215,10406.00612046,0.22060471,-0.03470333,Bull,Bear,Bear
2020-08-12,11157.72227686,0.02589561,0.02556600,10436.01442444,0.23740684,-0.00970638,Bull,Bear,Bull
2020-08-13,11178.37024432,0.00185055,0.00184884,10465.48807705,0.23495145,-0.00787379,Bull,Bear,Bull
2020-08-14,11164.44694634,-0.00124556,-0.00124633,10496.18372661,0.23532459,-0.00910954,Bull,Bear,Bull
2020-08-17,11288.56962702,0.01111767,0.01105633,10525.46730917,0.21722012,0.00000000,Bull,Bear,Bull
2020-08-18,11399.03264849,0.00978539,0.00973782,10555.41754902,0.21388477,0.00000000,Bull,Bear,Bull
2020-08-19,11318.64394294,-0.00705224,-0.00707722,10582.44694823,0.21654060,-0.00705224,Bull,Bear,Bull
2020-08-20,11477.04874654,0.01399503,0.01389801,10610.10280508,0.19088828,0.00000000,Bull,Bear,Bull
2020-08-21,11555.16376603,0.00680619,0.00678314,10649.43649265,0.18442460,0.00000000,Bull,Bear,Bull
2020-08-24,11626.17331423,0.00614527,0.00612646,10688.68446142,0.17783173,0.00000000,Bull,Bear,Bull
2020-08-25,11721.80530032,0.00822558,0.00819193,10727.58275298,0.16549110,0.00000000,Bull,Bull,Bull
2020-08-26,11971.94148817,0.02133939,0.02111489,10768.03426598,0.17317476,0.00000000,Bull,Bear,Bull
2020-08-27,11926.16207303,-0.00382389,-0.00383122,10806.90793189,0.17651118,-0.00382389,Bull,Bear,Bull
2020-08-28,11995.85451821,0.00584366,0.00582665,10846.58396290,0.17051144,0.00000000,Bull,Bear,Bull
2020-08-31,12110.69761173,0.00957357,0.00952803,10888.62503483,0.16831974,0.00000000,Bull,Bear,Bull
2020-09-01,12292.86292276,0.01504169,0.01492968,10931.87568957,0.17223796,0.00000000,Bull,Bear,Bull
2020-09-02,12420.54332453,0.01038655,0.01033298,10976.09021035,0.17292393,0.00000000,Bull,Bear,Bull
2020-09-03,11771.36528254,-0.05226648,-0.05368191,11011.46356633,0.26976091,-0.05226648,Bull,Bear,Bear
2020-09-04,11622.13120345,-0.01267772,-0.01275877,11041.86950751,0.27071122,-0.06428158,Bull,Bear,Bear
2020-09-08,11068.25726204,-0.04765683,-0.04882984,11066.24752636,0.32524586,-0.10887495,Bull,Bear,Bear
2020-09-09,11395.84617937,0.02959715,0.02916761,11094.94118028,0.33288969,-0.08250019,Bull,Bear,Bear
